Div,Date,Time,HomeTeam,AwayTeam,HG,AG,FTR,AvgH,AvgD,AvgA,AvgO,AvgU,x,y,isOver
DE1,18/09/2021,17:30,FC Koln,RB Leipzig,1,1,D,4.37,3.95,1.78,1.58,2.4,-0.013278824721495885,-0.040280575104374355,Under
DE1,19/09/2021,14:30,Stuttgart,Leverkusen,1,3,A,3.18,3.73,2.16,1.54,2.5,-0.015992824662226394,-0.02675416784437742,Over
DE1,19/09/2021,16:30,Dortmund,Union Berlin,4,2,H,1.37,5.25,8.07,1.45,2.75,-0.04226017648378568,0.014870470360981769,Over
DE1,19/09/2021,18:30,Wolfsburg,Ein Frankfurt,1,1,D,1.84,3.77,4.23,1.73,2.12,-0.00513808145223508,0.005072677371701878,Under
DE1,24/09/2021,19:30,Greuther Furth,Bayern Munich,1,3,A,22.54,12.09,1.1,1.15,5.34,-0.047344791694209895,-0.05275746848703282,Over
DE1,25/09/2021,14:30,Ein Frankfurt,FC Koln,1,1,D,2.04,3.8,3.46,1.61,2.35,-0.013841990638589128,-0.006384182570487846,Under
DE1,25/09/2021,14:30,Hoffenheim,Wolfsburg,3,1,H,2.84,3.48,2.48,1.69,2.21,-0.003325066110092189,-0.018309789330845577,Over
DE1,25/09/2021,14:30,Leverkusen,Mainz,1,0,H,1.75,4,4.46,1.64,2.29,-0.014949864836808761,0.0033121601876629535,Under
DE1,25/09/2021,14:30,RB Leipzig,Hertha,6,0,H,1.35,5.27,8.85,1.59,2.4,-0.03542309443578157,0.024036580902000657,Over
DE1,25/09/2021,14:30,Union Berlin,Bielefeld,1,0,H,1.72,3.73,5.13,2.01,1.82,0.011405213028780895,0.02170558531707531,Under
DE1,25/09/2021,17:30,M'gladbach,Dortmund,1,0,H,4.09,4.26,1.77,1.36,3.16,-0.03191330159885248,-0.034036965281998885,Under
DE1,26/09/2021,14:30,Bochum,Stuttgart,0,0,D,3.03,3.53,2.32,1.69,2.21,-0.0033672980816557532,-0.021393293743336653,Under
DE1,26/09/2021,16:30,Freiburg,Augsburg,3,0,H,1.9,3.55,4.25,1.98,1.85,0.013452504853655125,0.015353550171228006,Over
DE1,01/10/2021,19:30,FC Koln,Greuther Furth,3,1,H,1.46,4.83,6.76,1.49,2.65,-0.03593550811007004,0.010769818442189579,Over
DE1,02/10/2021,14:30,Dortmund,Augsburg,2,1,H,1.23,6.62,12.16,1.38,3.07,-0.055619839505062676,0.022581695362683375,Over
DE1,02/10/2021,14:30,Hertha,Freiburg,1,2,A,2.88,3.35,2.51,1.95,1.89,0.016086781802999748,-0.006613427983495385,Over
DE1,02/10/2021,14:30,Stuttgart,Hoffenheim,3,1,H,2.66,3.83,2.46,1.47,2.69,-0.022736141067852902,-0.020645676051814874,Over
DE1,02/10/2021,14:30,Wolfsburg,M'gladbach,1,3,A,2.18,3.52,3.31,1.75,2.12,-0.0004981664695331701,-0.0034928723201596073,Over
DE1,02/10/2021,17:30,RB Leipzig,Bochum,3,0,H,1.22,6.84,13.05,1.4,2.97,-0.05584954733575633,0.025533498865706352,Over
DE1,03/10/2021,14:30,Mainz,Union Berlin,1,2,A,2.09,3.35,3.71,2.08,1.77,0.020792684685135128,0.014187669782837298,Over
DE1,03/10/2021,16:30,Bayern Munich,Ein Frankfurt,1,2,A,1.17,8.35,14.57,1.19,4.67,-0.0661216092198662,0.012697435552223845,Over
DE1,03/10/2021,18:30,Bielefeld,Leverkusen,0,4,A,5.05,3.95,1.69,1.76,2.09,-0.0013743845394346718,-0.04302308859015546,Over
DE1,15/10/2021,19:30,Hoffenheim,FC Koln,5,0,H,2.08,3.81,3.32,1.48,2.63,-0.023040902850340717,-0.011316716901555559,Over
DE1,16/10/2021,14:30,Dortmund,Mainz,3,1,H,1.42,4.94,7.19,1.47,2.69,-0.0382173690635738,0.012030516544289726,Over
DE1,16/10/2021,14:30,Ein Frankfurt,Hertha,1,2,A,1.75,3.86,4.67,1.79,2.04,-0.0022986120578185397,0.011266168693328627,Over
DE1,16/10/2021,14:30,Freiburg,RB Leipzig,1,1,D,3.94,3.76,1.9,1.68,2.22,-0.005008481016998821,-0.03417700318900982,Under
DE1,16/10/2021,14:30,Greuther Furth,Bochum,0,1,A,2.43,3.44,2.9,1.78,2.07,0.003441468977053824,-0.007205055410726083,Under
DE1,16/10/2021,14:30,Union Berlin,Wolfsburg,2,0,H,2.73,3.19,2.73,2.1,1.76,0.023941313928532455,0.003104978078516773,Under
DE1,16/10/2021,17:30,M'gladbach,Stuttgart,1,1,D,1.52,4.65,5.75,1.52,2.52,-0.030375094412115982,0.008011898951919755,Under
DE1,17/10/2021,14:30,Leverkusen,Bayern Munich,1,5,A,4.88,4.57,1.61,1.3,3.49,-0.036780947153324584,-0.03753146419767294,Over
DE1,17/10/2021,16:30,Augsburg,Bielefeld,1,1,D,2.3,3.21,3.32,2.19,1.7,0.025824446501941534,0.013190651257666032,Under
DE1,22/10/2021,19:30,Mainz,Augsburg,4,1,H,1.66,3.79,5.64,2.08,1.77,0.012625570413737897,0.025353276696155988,Over
DE1,23/10/2021,14:30,Bayern Munich,Hoffenheim,4,0,H,1.17,8.31,14.03,1.19,4.62,-0.06580388706373513,0.012232109203726435,Over
DE1,23/10/2021,14:30,Bielefeld,Dortmund,1,3,A,6.35,4.5,1.5,1.6,2.34,-0.014890444430636123,-0.054776030748924814,Over
DE1,23/10/2021,14:30,RB Leipzig,Greuther Furth,4,1,H,1.14,8.8,19.29,1.34,3.25,-0.06395027593458756,0.029721046405857838,Over
DE1,23/10/2021,14:30,Wolfsburg,Freiburg,0,2,A,2.18,3.3,3.52,2.1,1.76,0.022201077029393064,0.012940951154413228,Under
DE1,23/10/2021,17:30,Hertha,M'gladbach,1,0,H,3.72,3.63,1.99,1.77,2.07,0.0027742674675717725,-0.02811140127454827,Under
DE1,24/10/2021,14:30,FC Koln,Leverkusen,2,2,D,3.2,3.89,2.09,1.51,2.55,-0.018685509812353118,-0.027260977769966544,Over
DE1,24/10/2021,16:30,Stuttgart,Union Berlin,1,1,D,2.48,3.45,2.82,1.85,1.98,0.008893731698702266,-0.004652971470035183,Under
DE1,24/10/2021,18:30,Bochum,Ein Frankfurt,2,0,H,3.13,3.54,2.24,1.78,2.06,0.004078824390725592,-0.01930547297053571,Under
DE1,29/10/2021,19:30,Hoffenheim,Hertha,2,0,H,1.72,3.96,4.74,1.69,2.19,-0.011023070694959888,0.0072929656964258694,Under
DE1,30/10/2021,14:30,Bielefeld,Mainz,1,2,A,3.67,3.35,2.1,2.11,1.73,0.02287964093320918,-0.01020097757259857,Over
DE1,30/10/2021,14:30,Dortmund,FC Koln,2,0,H,1.48,4.87,5.94,1.39,2.95,-0.04015303146255136,0.003089289848060182,Under
DE1,30/10/2021,14:30,Freiburg,Greuther Furth,3,1,H,1.39,4.94,7.83,1.61,2.33,-0.03008736280678998,0.02147574978735921,Over
DE1,30/10/2021,14:30,Leverkusen,Wolfsburg,0,2,A,1.95,3.62,3.88,1.81,2.02,0.0027174214613747113,0.005599167432223801,Under
DE1,30/10/2021,14:30,Union Berlin,Bayern Munich,2,5,A,8.73,5.69,1.32,1.38,3.03,-0.032787946424303584,-0.05960931070232789,Over
DE1,30/10/2021,17:30,Ein Frankfurt,RB Leipzig,1,1,D,4.01,4.03,1.82,1.52,2.52,-0.017912667464303395,-0.03650449129916494,Under
DE1,31/10/2021,14:30,Augsburg,Stuttgart,4,1,H,2.94,3.26,2.49,1.91,1.91,0.014432469873072918,-0.00923717906809739,Over
DE1,31/10/2021,16:30,M'gladbach,Bochum,2,1,H,1.36,5.12,8.37,1.53,2.49,-0.03687739821363248,0.02024413359040514,Over
DE1,05/11/2021,19:30,Mainz,M'gladbach,1,1,D,2.68,3.52,2.59,1.75,2.11,0.0012000641885979658,-0.013253208357516666,Under
DE1,06/11/2021,14:30,Bayern Munich,Freiburg,2,1,H,1.18,7.94,14.45,1.25,3.87,-0.06455564913402816,0.01852835625455359,Over
DE1,06/11/2021,14:30,Bochum,Hoffenheim,2,0,H,3.66,3.79,1.97,1.64,2.29,-0.008243353468920533,-0.031627005998192896,Under
DE1,06/11/2021,14:30,Stuttgart,Bielefeld,0,1,A,1.89,3.64,4.16,1.79,2.05,0.0003294015115154366,0.0065768685701900476,Under
DE1,06/11/2021,14:30,Wolfsburg,Augsburg,1,0,H,1.54,4.24,6.25,1.79,2.06,-0.009535380552081536,0.020314272234873487,Under
DE1,06/11/2021,17:30,RB Leipzig,Dortmund,2,1,H,1.99,3.81,3.58,1.56,2.45,-0.017913751562671675,-0.007042298954738248,Over
DE1,07/11/2021,14:30,Hertha,Leverkusen,1,1,D,3.53,3.59,2.06,1.74,2.11,0.0009299596280423919,-0.026717115311802764,Under
DE1,07/11/2021,16:30,FC Koln,Union Berlin,2,2,D,2.11,3.55,3.44,1.76,2.11,-0.00029974093862822007,-0.0015004881630411963,Over
DE1,07/11/2021,18:30,Greuther Furth,Ein Frankfurt,1,2,A,3.72,3.76,1.96,1.72,2.15,-0.0018543961818548043,-0.03022144847657923,Over
DE1,19/11/2021,19:30,Augsburg,Bayern Munich,2,1,H,14.62,7.65,1.19,1.31,3.43,-0.0377364997357157,-0.061634234143567335,Over
DE1,20/11/2021,14:30,Bielefeld,Wolfsburg,2,2,D,4.02,3.47,1.97,2.05,1.8,0.01876315425383109,-0.018145907003175386,Over
DE1,20/11/2021,14:30,Dortmund,Stuttgart,2,1,H,1.35,5.44,8.55,1.45,2.73,-0.04362340924869043,0.017030773339367956,Over
DE1,20/11/2021,14:30,Hoffenheim,RB Leipzig,2,0,H,4.04,4.2,1.79,1.56,2.44,-0.016192085183454552,-0.03663137957272039,Under
DE1,20/11/2021,14:30,Leverkusen,Bochum,1,0,H,1.4,5.04,7.77,1.54,2.5,-0.03546939810692996,0.01803109220078696,Under
DE1,20/11/2021,14:30,M'gladbach,Greuther Furth,4,0,H,1.31,5.56,9.98,1.47,2.68,-0.0448522966244415,0.02217401817668981,Over
DE1,20/11/2021,17:30,Union Berlin,Hertha,2,0,H,2,3.44,3.97,2.19,1.69,0.02334267435656704,0.01890744671063407,Under
DE1,21/11/2021,14:30,Freiburg,Ein Frankfurt,0,2,A,2.02,3.6,3.63,1.74,2.11,-0.0019307214910852608,0.000055131638914058166,Under
DE1,21/11/2021,16:30,Mainz,FC Koln,1,1,D,2.14,3.56,3.36,1.72,2.15,-0.002921811565717409,-0.003895999642773584,Under
DE1,26/11/2021,19:30,Stuttgart,Mainz,2,1,H,2.89,3.27,2.54,2.04,1.79,0.02149894646263292,-0.0019446183812198712,Over
DE1,27/11/2021,14:30,Bochum,Freiburg,2,1,H,3.26,3.28,2.3,1.96,1.87,0.016963729068415832,-0.011809497406935652,Over
DE1,27/11/2021,14:30,FC Koln,M'gladbach,4,1,H,2.84,3.6,2.4,1.6,2.35,-0.010617515373609287,-0.021010789942383083,Over
DE1,27/11/2021,14:30,Greuther Furth,Hoffenheim,3,6,A,4.8,4.3,1.65,1.54,2.47,-0.01757367959016499,-0.044110103832885765,Over
DE1,27/11/2021,14:30,Hertha,Augsburg,1,1,D,2.16,3.23,3.7,2.16,1.71,0.02426050606157014,0.015350788506680101,Under
DE1,27/11/2021,14:30,Wolfsburg,Dortmund,1,3,A,2.92,3.49,2.4,1.83,2.01,0.007638682267659981,-0.013629188670411109,Over
DE1,27/11/2021,17:30,Bayern Munich,Bielefeld,1,0,H,1.09,11.5,28.43,1.22,4.23,-0.07037144075143947,0.028267536790883865,Under
DE1,28/11/2021,14:30,Ein Frankfurt,Union Berlin,2,1,H,2.34,3.48,2.99,1.91,1.9,0.012862061150970085,0.0013895891796054493,Over
DE1,28/11/2021,16:30,RB Leipzig,Leverkusen,1,3,A,1.83,3.96,4.03,1.54,2.49,-0.021222327670118,-0.0036846009192629038,Over
DE1,03/12/2021,19:30,Union Berlin,RB Leipzig,2,1,H,3.52,3.53,2.11,1.76,2.08,0.0027693323079717854,-0.025548269185508447,Over
DE1,04/12/2021,14:30,Augsburg,Bochum,2,3,A,2.35,3.33,3.14,2.02,1.82,0.019388795713826918,0.0065340267702471535,Over
DE1,04/12/2021,14:30,Bielefeld,FC Koln,1,1,D,3.39,3.48,2.17,1.82,2.02,0.007011497915223815,-0.021244848378004662,Under
DE1,04/12/2021,14:30,Hoffenheim,Ein Frankfurt,3,2,H,1.9,3.94,3.8,1.58,2.4,-0.017607470625558827,-0.003948085935776643,Over
DE1,04/12/2021,14:30,Leverkusen,Greuther Furth,7,1,H,1.24,6.68,11.59,1.34,3.31,-0.05718171951723588,0.01847129503444856,Over
DE1,04/12/2021,14:30,Mainz,Wolfsburg,3,0,H,2.53,3.27,2.92,2.08,1.77,0.022774929294275638,0.005749912855308799,Over
DE1,04/12/2021,17:30,Dortmund,Bayern Munich,2,3,A,3.91,4.32,1.81,1.32,3.41,-0.03551592088585765,-0.031174368494043776,Over
DE1,05/12/2021,14:30,Stuttgart,Hertha,2,2,D,2.27,3.36,3.28,1.97,1.86,0.016363519558049405,0.006030681088189028,Over
DE1,05/12/2021,16:30,M'gladbach,Freiburg,0,6,A,1.86,3.75,4.15,1.75,2.11,-0.003722746894529795,0.005138018169165322,Over
DE1,10/12/2021,19:30,FC Koln,Augsburg,0,2,A,1.69,3.98,4.98,1.71,2.18,-0.010665899244389074,0.009417860658590493,Under
DE1,11/12/2021,14:30,Bayern Munich,Mainz,2,1,H,1.23,7.04,11.59,1.33,3.37,-0.05854256882501547,0.018050359765462536,Over
DE1,11/12/2021,14:30,Bochum,Dortmund,1,1,D,5.98,4.72,1.5,1.46,2.72,-0.025148662794478683,-0.05098001004697599,Under
DE1,11/12/2021,14:30,Freiburg,Hoffenheim,1,2,A,2.41,3.54,2.89,1.63,2.3,-0.00900506309741138,-0.01301210121301447,Over
DE1,11/12/2021,14:30,Hertha,Bielefeld,2,0,H,2.05,3.3,3.95,2.09,1.76,0.020930981661270193,0.01567264970399017,Under
DE1,11/12/2021,14:30,RB Leipzig,M'gladbach,4,1,H,1.75,4.19,4.32,1.52,2.55,-0.02502343309815764,-0.0018107268924671246,Over
DE1,11/12/2021,17:30,Wolfsburg,Stuttgart,0,2,A,1.85,3.68,4.32,1.89,1.95,0.00646108229377098,0.01250746861975942,Under
DE1,12/12/2021,14:30,Greuther Furth,Union Berlin,1,0,H,4.68,3.97,1.72,1.75,2.1,-0.0015728068818295074,-0.04003878161409256,Under
DE1,12/12/2021,16:30,Ein Frankfurt,Leverkusen,5,2,H,3.25,3.76,2.12,1.59,2.38,-0.012041842176900235,-0.027100149306429937,Over
DE1,14/12/2021,17:30,Stuttgart,Bayern Munich,0,5,A,9.55,6.36,1.29,1.37,3.13,-0.03552593111143416,-0.05949139843033585,Over
DE1,14/12/2021,19:30,Bielefeld,Bochum,2,0,H,2.33,3.4,3.14,1.94,1.89,0.014597243213046457,0.0032626400409988708,Under
DE1,14/12/2021,19:30,Mainz,Hertha,4,0,H,1.95,3.52,4.12,2,1.84,0.014962652549925067,0.014910354656413004,Over
DE1,14/12/2021,19:30,Wolfsburg,FC Koln,2,3,A,2.18,3.49,3.36,1.83,2,0.0061994945731636405,0.0009263116486349021,Over
DE1,15/12/2021,17:30,M'gladbach,Ein Frankfurt,2,3,A,2.02,3.71,3.58,1.67,2.23,-0.008442174556924411,-0.003281042325553157,Over
DE1,15/12/2021,19:30,Augsburg,RB Leipzig,1,1,D,6.38,4.7,1.48,1.61,2.35,-0.0158373707227685,-0.054484132351024825,Under
DE1,15/12/2021,19:30,Dortmund,Greuther Furth,3,0,H,1.12,9.8,21.42,1.25,3.97,-0.06896218818627729,0.026032414999019666,Over
DE1,15/12/2021,19:30,Leverkusen,Hoffenheim,2,2,D,1.85,4.08,3.88,1.45,2.77,-0.0286983877086072,-0.0074005612255170295,Over
DE1,15/12/2021,19:30,Union Berlin,Freiburg,0,0,D,2.47,3.3,2.98,2.03,1.81,0.020332073526849976,0.004742136041323844,Under
DE1,17/12/2021,19:30,Bayern Munich,Wolfsburg,4,0,H,1.2,7.54,13.18,1.3,3.51,-0.06166657088473987,0.019744343405935266,Over
DE1,18/12/2021,14:30,Bochum,Union Berlin,0,1,A,3.02,3.31,2.43,2.03,1.81,0.020629817601398096,-0.004713481013988487,Under
DE1,18/12/2021,14:30,Ein Frankfurt,Mainz,1,0,H,2.33,3.51,3.03,1.78,2.04,0.003492170534411606,-0.0047451979771302435,Under
DE1,18/12/2021,14:30,Greuther Furth,Augsburg,0,0,D,2.93,3.47,2.41,1.92,1.9,0.014095928270766911,-0.008910478162589386,Under
DE1,18/12/2021,14:30,Hoffenheim,M'gladbach,1,1,D,2.04,3.97,3.31,1.51,2.57,-0.022238837950903857,-0.009841162687417998,Under
DE1,18/12/2021,14:30,RB Leipzig,Bielefeld,0,2,A,1.22,6.59,13.97,1.56,2.44,-0.04700387906136987,0.03293349330261714,Under
DE1,18/12/2021,17:30,Hertha,Dortmund,3,2,H,5.21,4.39,1.6,1.59,2.38,-0.015009727908720454,-0.04747547180023817,Over
DE1,19/12/2021,14:30,Freiburg,Leverkusen,2,1,H,2.69,3.61,2.53,1.68,2.22,-0.004930768995504863,-0.016385391698901557,Over
DE1,19/12/2021,16:30,FC Koln,Stuttgart,1,0,H,1.97,3.88,3.57,1.64,2.29,-0.012228265287618053,-0.003608259827677193,Under
DE1,07/01/2022,19:30,Bayern Munich,M'gladbach,1,2,A,1.36,5.85,7.39,1.28,3.66,-0.05229386626486137,0.003333603322142533,Over
DE1,08/01/2022,14:30,Freiburg,Bielefeld,2,2,D,1.63,4.01,5.47,1.94,1.88,0.004380932496850422,0.021911851912362276,Over
DE1,08/01/2022,14:30,Greuther Furth,Stuttgart,0,0,D,3.65,3.64,2.01,1.84,1.98,0.007649013902628348,-0.02399141214871871,Under
DE1,08/01/2022,14:30,Hoffenheim,Augsburg,3,1,H,1.57,4.4,5.49,1.61,2.34,-0.022194589683485737,0.009731098511990305,Over
DE1,08/01/2022,14:30,Leverkusen,Union Berlin,2,2,D,1.84,3.77,4.2,1.76,2.07,-0.002570176543467705,0.00652974789506804,Over
DE1,08/01/2022,14:30,RB Leipzig,Mainz,4,1,H,1.79,3.87,4.42,1.75,2.09,-0.004745466900446721,0.00783352898799553,Over
DE1,08/01/2022,17:30,Ein Frankfurt,Dortmund,2,3,A,3.55,3.95,1.97,1.47,2.67,-0.02184481138365951,-0.03120797967579937,Over
DE1,09/01/2022,14:30,Hertha,FC Koln,1,3,A,2.75,3.48,2.52,1.76,2.07,0.0029933948847562348,-0.013720330548121098,Over
DE1,09/01/2022,16:30,Bochum,Wolfsburg,1,0,H,3.45,3.52,2.12,1.93,1.89,0.014056538903345489,-0.01651590249826034,Under
DE1,14/01/2022,19:30,Dortmund,Freiburg,5,1,H,1.46,4.96,6.29,1.42,2.85,-0.039681856881082646,0.006058926946084475,Over
DE1,15/01/2022,14:30,FC Koln,Bayern Munich,0,4,A,7.7,5.77,1.35,1.29,3.59,-0.03975510351993011,-0.0503426032861035,Over
DE1,15/01/2022,14:30,Mainz,Bochum,1,0,H,1.69,3.71,5.46,1.94,1.88,0.006876947355251539,0.020762334903434092,Under
DE1,15/01/2022,14:30,Stuttgart,RB Leipzig,0,2,A,5.4,4.36,1.58,1.59,2.38,-0.014861450829557855,-0.04904902370320156,Under
DE1,15/01/2022,14:30,Union Berlin,Hoffenheim,2,1,H,2.85,3.49,2.45,1.73,2.13,0.00027211357188382246,-0.01687712588205946,Over
DE1,15/01/2022,14:30,Wolfsburg,Hertha,0,0,D,1.98,3.52,3.88,1.96,1.87,0.013372620697789763,0.01204221191400394,Under
DE1,15/01/2022,17:30,M'gladbach,Leverkusen,1,2,A,2.61,3.85,2.48,1.47,2.68,-0.022754035985643798,-0.02001926392786085,Over
DE1,16/01/2022,14:30,Augsburg,Ein Frankfurt,1,1,D,3.46,3.53,2.11,1.82,2.01,0.006946681080984339,-0.022257866365043844,Under
DE1,16/01/2022,16:30,Bielefeld,Greuther Furth,2,2,D,1.98,3.46,3.96,2.02,1.81,0.016975565144376297,0.014691304183595622,Over
DE1,21/01/2022,19:30,Ein Frankfurt,Bielefeld,0,2,A,1.78,3.64,4.79,1.82,2.01,0.001167358781711537,0.012060981565836857,Under
DE1,22/01/2022,14:30,Freiburg,Stuttgart,2,0,H,1.97,3.5,3.96,1.98,1.84,0.014704081531772429,0.013418782222346,Under
DE1,22/01/2022,14:30,Greuther Furth,Mainz,2,1,H,4.7,3.6,1.81,1.98,1.85,0.013244189988101888,-0.029451679955265684,Over
DE1,22/01/2022,14:30,Hoffenheim,Dortmund,2,3,A,3.03,4.06,2.13,1.39,3,-0.02957844769162972,-0.025029170377010065,Over
DE1,22/01/2022,14:30,Leverkusen,Augsburg,5,1,H,1.44,4.65,7.26,1.58,2.4,-0.02932405270879971,0.017048184480761355,Over
DE1,22/01/2022,14:30,M'gladbach,Union Berlin,1,2,A,2.26,3.42,3.23,1.84,1.99,0.0076109743164671515,-0.000373883554228569,Over
DE1,22/01/2022,17:30,Bochum,FC Koln,2,2,D,3.26,3.44,2.24,1.76,2.08,0.0032891411200088425,-0.02169974602009927,Over
DE1,23/01/2022,14:30,RB Leipzig,Wolfsburg,2,0,H,1.53,4.31,6.26,1.7,2.16,-0.015922494753447848,0.017248567197492452,Under
DE1,23/01/2022,16:30,Hertha,Bayern Munich,1,4,A,11.06,6.92,1.23,1.36,3.14,-0.036205152354798986,-0.06100078336664486,Over
DE1,04/02/2022,19:30,Hertha,Bochum,1,1,D,2.19,3.45,3.38,1.88,1.95,0.009871980431803772,0.0032740573817609153,Under
DE1,05/02/2022,14:30,Augsburg,Union Berlin,2,0,H,2.78,3.31,2.62,2.02,1.81,0.020336639819403736,-0.0011177997008969842,Under
DE1,05/02/2022,14:30,Bielefeld,M'gladbach,1,1,D,3.4,3.48,2.16,1.8,2.04,0.005703897011191554,-0.022264638216968936,Under
DE1,05/02/2022,14:30,FC Koln,Freiburg,1,0,H,2.4,3.52,2.91,1.7,2.17,-0.0030513417865567416,-0.010100652388756117,Under
DE1,05/02/2022,14:30,Mainz,Hoffenheim,2,0,H,2.66,3.41,2.69,1.71,2.16,-0.0012163708579219867,-0.014177366711794419,Under
DE1,05/02/2022,14:30,Stuttgart,Ein Frankfurt,2,3,A,2.68,3.54,2.58,1.78,2.06,0.0036545163104689943,-0.011779715346171941,Over
DE1,05/02/2022,17:30,Bayern Munich,RB Leipzig,3,2,H,1.41,5.37,6.78,1.37,3.1,-0.045433389697846514,0.005837876603795722,Over
DE1,06/02/2022,14:30,Dortmund,Leverkusen,2,5,A,1.93,4.05,3.6,1.38,3.06,-0.033098784020201145,-0.011036792916061525,Over
DE1,06/02/2022,16:30,Wolfsburg,Greuther Furth,4,1,H,1.58,4.06,5.92,1.89,1.94,-0.0004768410580944972,0.022183672338572647,Over
DE1,11/02/2022,19:30,RB Leipzig,FC Koln,3,1,H,1.45,4.92,6.88,1.48,2.66,-0.03703001332490426,0.011215773113481696,Over
DE1,12/02/2022,14:30,Bochum,Bayern Munich,4,2,H,11.91,7.28,1.22,1.27,3.75,-0.04146425550535847,-0.05780164749217804,Over
DE1,12/02/2022,14:30,Ein Frankfurt,Wolfsburg,0,2,A,2.23,3.44,3.28,1.9,1.92,0.011706122132528985,0.0034324493219453894,Under
DE1,12/02/2022,14:30,Freiburg,Mainz,1,1,D,2.15,3.45,3.46,1.98,1.85,0.016024671605980388,0.008968378682749184,Under
DE1,12/02/2022,14:30,Greuther Furth,Hertha,2,1,H,2.98,3.36,2.43,1.96,1.87,0.01683821452994712,-0.007615100669131934,Over
DE1,12/02/2022,14:30,M'gladbach,Augsburg,3,2,H,1.68,4.19,4.78,1.69,2.19,-0.012913175745474247,0.00862462078981732,Over
DE1,12/02/2022,17:30,Leverkusen,Stuttgart,4,2,H,1.42,5.04,7.02,1.46,2.73,-0.039221552124894934,0.01106617150453026,Over
DE1,13/02/2022,14:30,Union Berlin,Dortmund,0,3,A,3.9,3.9,1.88,1.63,2.29,-0.009179200885445469,-0.03470671314701806,Over
DE1,13/02/2022,16:30,Hoffenheim,Bielefeld,2,0,H,1.52,4.41,6.14,1.67,2.22,-0.01893502408504098,0.015744447464437657,Under
DE1,18/02/2022,19:30,Mainz,Leverkusen,3,2,H,3.25,3.66,2.19,1.7,2.18,-0.0028711758528287843,-0.024272110077043114,Over
DE1,19/02/2022,14:30,Augsburg,Freiburg,1,2,A,3.1,3.37,2.36,2,1.83,0.018940453911736738,-0.007421858244411227,Over
DE1,19/02/2022,14:30,Bielefeld,Union Berlin,1,0,H,3.06,3.24,2.46,2.25,1.65,0.02797135181185043,0.0034603637467069378,Under
DE1,19/02/2022,14:30,Stuttgart,Bochum,1,1,D,2.22,3.45,3.32,1.91,1.92,0.01200649483148599,0.004111464516020088,Under
DE1,19/02/2022,14:30,Wolfsburg,Hoffenheim,1,2,A,2.73,3.5,2.57,1.73,2.13,0.000014895320923151454,-0.014778317646941354,Over
DE1,19/02/2022,17:30,FC Koln,Ein Frankfurt,1,0,H,2.28,3.66,3.02,1.61,2.36,-0.012183047510193355,-0.011529365043302556,Under
DE1,20/02/2022,14:30,Bayern Munich,Greuther Furth,4,1,H,1.07,13.12,30.35,1.15,5.44,-0.07226130158514081,0.02258260185906079,Over
DE1,20/02/2022,16:30,Dortmund,M'gladbach,6,0,H,1.63,4.42,4.97,1.41,2.88,-0.03491724016030661,-0.0018381264213092308,Over
DE1,20/02/2022,18:30,Hertha,RB Leipzig,1,6,A,6.15,4.29,1.55,1.68,2.21,-0.009284873692706013,-0.052736656820676464,Over
DE1,25/02/2022,19:30,Hoffenheim,Stuttgart,2,1,H,1.53,4.59,5.88,1.54,2.49,-0.029190116891157174,0.009004321541072653,Over
DE1,26/02/2022,14:30,Freiburg,Hertha,3,0,H,1.57,4.3,5.79,1.76,2.1,-0.011130841428029331,0.01726971083237297,Over
DE1,26/02/2022,14:30,Greuther Furth,FC Koln,1,1,D,3.56,3.68,2.05,1.7,2.18,-0.0028731378808704608,-0.028633615219826367,Under
DE1,26/02/2022,14:30,Leverkusen,Bielefeld,3,0,H,1.37,5.18,8.62,1.54,2.5,-0.0374723312444331,0.021077116948568262,Over
DE1,26/02/2022,14:30,M'gladbach,Wolfsburg,2,2,D,2.07,3.53,3.62,1.79,2.05,0.0023236691126532574,0.0015797278331548938,Over
DE1,26/02/2022,14:30,Union Berlin,Mainz,3,1,H,2.66,3.22,2.81,2.18,1.7,0.026408274288394453,0.007152677404407073,Over
DE1,26/02/2022,17:30,Ein Frankfurt,Bayern Munich,0,1,A,6.35,5.09,1.45,1.34,3.31,-0.03547042628867478,-0.04748125987513435,Under
DE1,27/02/2022,14:30,Bochum,RB Leipzig,0,1,A,5.17,4.09,1.65,1.68,2.21,-0.00734213996767169,-0.04629009393115676,Under
DE1,27/02/2022,16:30,Augsburg,Dortmund,1,1,D,5.36,4.23,1.62,1.51,2.59,-0.019887927379913208,-0.04819906764024298,Under
DE1,04/03/2022,19:30,Bielefeld,Augsburg,0,1,A,2.57,3.23,2.93,2.11,1.75,0.024042154429055298,0.006336247983159568,Under
DE1,05/03/2022,14:30,Bayern Munich,Leverkusen,1,1,D,1.4,5.62,6.64,1.26,3.89,-0.051594702156489085,-0.0005611924073282413,Under
DE1,05/03/2022,14:30,Bochum,Greuther Furth,2,1,H,1.79,3.72,4.69,1.97,1.86,0.010460622219665525,0.018181142117287687,Over
DE1,05/03/2022,14:30,Hertha,Ein Frankfurt,1,4,A,3.3,3.54,2.19,1.73,2.13,0.0002903218089751937,-0.02377824602942883,Over
DE1,05/03/2022,14:30,RB Leipzig,Freiburg,1,1,D,1.63,4.25,5.27,1.66,2.25,-0.0169167907866232,0.009986629034604044,Under
